sk_match_id,frame,minute,player_name,pass_recipient_name,pass_recipient_id,pass_recipient_position,sk_player_id,pass_angle,type_primary,type_secondary,location_x,location_y,pass_accurate,team_name,possession_team_name,possession_team_name_src,possession_types,period,receive_frame,receive_x,receive_y,target_area,ball_x_0,ball_y_0,ball_x_1,ball_y_1,player_x_1,player_y_1,player_1,ball_x_2,ball_y_2,player_x_2,player_y_2,player_2,ball_x_3,ball_y_3,player_x_3,player_y_3,player_3,sk_recipient_id,long_name,dist_0,dist_1,dist_2,dist_3,score_1,score_2,score_3,attack_score,defend_score,SoF,defender_box_count,attacker_count,defender_count,team,paired_player,min_distance,score_diff,success,ball_dist_1
1227892,15393,25,J. Olme,K. Robinson,559248,RWB,22800.0,120,pass,['lateral_pass' 'short_or_medium_pass' 'touch_in_box'],86,75,True,Brighton & Hove Albion,Brighton & Hove Albion,Brighton & Hove Albion,['attack' 'throw_in'],1.0,15401.0,-29.9,24.93,True,-31.06,24.05,-34.29,27.2,-31.86,26.16,68705.0,-39.73,29.51,-39.03,31.31,22800.0,,,,,,68705,Katie Robinson,33.315385334706846,33.01462100342816,33.890072292634606,,0,0,0,0,0,42.297659501683285,3,4,6,home,57096,7.506110843839171,0,0,2.643198819612327
1227892,15418,25,K. Robinson,J. Olme,226313,RCMF,68705.0,39,pass,['forward_pass' 'short_or_medium_pass'],79,93,True,Brighton & Hove Albion,Brighton & Hove Albion,Brighton & Hove Albion,['attack' 'throw_in'],1.0,15419.0,-36.61,26.63,True,-34.8,27.09,-39.73,29.51,-39.03,31.31,22800.0,,,,,,,,,,,22800,Julia Zigiotti Olme,30.757259305731388,33.890072292634606,,,0,0,0,0,0,86.76532656912032,4,2,6,home,57096,2.218129842908207,0,0,1.9313207915827924
1227892,15789,26,H. Blundell,L. Galton,134321,LAMF,57096.0,-1,pass,"['forward_pass' 'long_pass' 'pass_to_final_third' 'progressive_pass'
 'through_pass']",44,18,True,Manchester United,Manchester United,Manchester United,['attack' 'throw_in'],1.0,15865.0,42.72,20.89,True,43.33,22.79,44.11,18.99,45.04,19.45,68744.0,,,,,,,,,,,68744,Leah Galton,22.85848857645667,20.657785457303984,,,1,0,0,0,0,22.31612316421913,4,0,4,away,144053,0.9139474820798013,0,1,1.0375451797391766
1227892,15973,26,H. Blundell,M. Turner,258929,LCB,57096.0,140,pass,['short_or_medium_pass'],71,7,True,Manchester United,Manchester United,Manchester United,['attack' 'throw_in'],1.0,15989.0,21.54,23.68,True,22.38,22.15,22.73,17.48,22.26,20.4,63767.0,,,,,,,,,,,63767,Millie Turner,38.58178326619961,36.064214950557286,,,1,0,0,0,0,53.23978663602468,4,6,10,away,775066,6.4901926011482916,0,1,2.957583473040108
1227892,17777,29,J. Olme,M. Haley,726900,RWF,22800.0,-34,pass,['forward_pass' 'third_assist' 'progressive_pass' 'short_or_medium_pass'],71,96,True,Brighton & Hove Albion,Brighton & Hove Albion,Brighton & Hove Albion,['attack'],1.0,17783.0,-30.94,27.37,True,-29.58,27.46,-33.7,23.23,-33.33,24.57,775066.0,-38.08,8.88,-34.88,13.42,68706.0,-44.3,2.06,-42.84,1.66,63934.0,775066,Madison   Haley,34.5346275497507,30.858609819627326,21.752949225334937,9.309199750784163,1,1,1,0,0,91.87598353527622,2,2,3,home,68743,3.6292698990292793,0,1,1.3901438774457855
1227892,19193,31,E. Toone,H. Blundell,263847,LB,62411.0,-164,pass,['back_pass' 'short_or_medium_pass'],85,8,True,Manchester United,Manchester United,Manchester United,['attack' 'throw_in'],1.0,19206.0,28.19,30.72,True,27.76,28.79,24.38,28.89,25.12,29.88,57096.0,9.36,23.82,9.19,25.2,63767.0,12.23,11.86,12.26,13.67,68743.0,57096,Hannah Blundell,38.86688178899871,40.19140206561597,49.67631326900176,42.02542682710076,0,0,0,0,1,22.01441237356673,4,5,9,away,22800,4.888946716829709,-1,0,1.236001618121918
1227892,19455,32,M. Turner,J. Riviere,476223,RB,63767.0,42,pass,['forward_pass' 'long_pass' 'pass_to_final_third' 'progressive_pass'],51,45,True,Manchester United,Manchester United,Manchester United,['attack' 'throw_in'],1.0,19478.0,29.12,-29.3,True,29.91,-27.71,32.12,-29.72,31.12,-30.02,22724.0,42.03,-23.07,42.14,-24.61,62665.0,45.38,4.4,44.39,4.48,22555.0,22724,Jayde Yuk Fun Riviere,37.175050773334526,36.56740078266433,26.511727593651834,8.830770068346247,0,1,1,0,1,146.7105936567405,0,0,4,away,59376,6.039908939710928,-1,1,1.044030650891052
1227892,19490,32,J. Riviere,M. Malard,478343,RAMF,22724.0,-38,pass,['forward_pass' 'short_or_medium_pass'],85,93,True,Manchester United,Manchester United,Manchester United,['attack' 'throw_in'],1.0,19508.0,39.98,-25.33,True,41.17,-26.59,42.03,-23.07,42.14,-24.61,62665.0,45.38,4.4,44.39,4.48,22555.0,,,,,,62665,Melvine Malard,28.037284105276676,26.511727593651834,8.830770068346247,,0,1,0,0,1,62.99128312871349,2,0,1,away,59376,2.7912183719658996,-1,1,1.543923573238001
1227892,21764,36,M. Malard,H. Miyazawa,476718,RDMF,62665.0,167,pass,['back_pass' 'short_or_medium_pass'],79,87,True,Manchester United,Manchester United,Manchester United,['attack' 'transition_high'],1.0,21770.0,27.7,-27.99,True,27.88,-26.32,24.45,-23.98,25.24,-24.13,62505.0,8.72,-19.67,7.31,-18.69,68697.0,26.89,-21.91,26.66,-22.04,62665.0,62505,Hinata Miyazawa,37.0665630993757,36.032686549853594,48.44081130617034,33.58388303933897,0,0,1,0,1,33.71724616743888,4,5,9,away,68706,6.9805587168936585,-1,0,0.8041144197189839
1227892,21818,36,M. Le Tissier,M. Malard,478343,RAMF,68697.0,0,pass,"['forward_pass' 'pass_to_final_third' 'progressive_pass'
 'short_or_medium_pass']",55,83,True,Manchester United,Manchester United,Manchester United,['attack' 'transition_high'],1.0,21832.0,24.54,-30.86,True,23.41,-30.15,26.89,-21.91,26.66,-22.04,62665.0,34.27,-17.89,33.72,-16.51,62411.0,49.35,-21.71,49.5,-28.12,22724.0,62665,Melvine Malard,41.30848823183923,33.58388303933897,24.63206243902447,28.23091213545889,1,1,1,0,1,40.6207236529473,0,5,8,away,147839,5.390157697136513,-1,1,0.264196896272458
1227892,22375,37,Geyse Ferreira,M. Malard,478343,RAMF,22555.0,-13,pass,"['deep_completion' 'forward_pass' 'pass_to_penalty_area'
 'progressive_pass' 'short_or_medium_pass']",76,76,True,Manchester United,Manchester United,Manchester United,['attack' 'transition_high'],1.0,22377.0,33.46,-22.25,True,33.05,-20.6,40.76,-16.31,40.42,-16.98,62665.0,,,,,,,,,,,62665,Melvine Malard,28.961942269122765,20.552780833746073,,,1,0,0,0,1,90.66502949834661,0,2,3,away,68421,1.1116204388189337,-1,1,0.7513321502504733
1227892,23239,38,M. Turner,L. Galton,134321,LAMF,63767.0,-18,pass,['forward_pass' 'short_or_medium_pass'],67,9,True,Manchester United,Manchester United,Manchester United,['attack' 'transition_medium'],1.0,23249.0,27.51,27.26,True,25.72,27.26,37.39,26.6,34.56,29.57,68744.0,46.93,-12.65,46.76,-13.61,62505.0,,,,,,68744,Leah Galton,36.64515929833025,34.32984852864923,14.583884941948767,,1,1,0,0,1,122.81824796568444,0,3,5,away,68705,6.614174173696972,-1,1,4.102413923533312
1227892,24402,40,M. Le Tissier,J. Riviere,476223,RB,68697.0,3,pass,"['forward_pass' 'long_pass' 'pass_to_final_third' 'progressive_pass'
 'through_pass']",35,81,True,Manchester United,Manchester United,Manchester United,['attack' 'throw_in'],1.0,24440.0,33.7,-24.65,True,35.55,-24.53,40.45,-24.06,40.13,-24.53,22724.0,49.3,-3.07,50.19,-3.81,68744.0,,,,,,22724,Jayde Yuk Fun Riviere,30.700366447324367,27.251014660008533,4.218080132003185,,1,1,0,0,1,192.85967462828353,0,0,1,away,59376,2.572877766237642,-1,1,0.5685947590331821
1227892,28106,46,J. Carabalí,E. Kullberg,52772,LWB,68421.0,-16,pass,"['forward_pass' 'pass_to_final_third' 'progressive_pass'
 'short_or_medium_pass']",54,15,True,Brighton & Hove Albion,Brighton & Hove Albion,Brighton & Hove Albion,['attack' 'throw_in'],1.0,28124.0,-19.76,-30.57,True,-18.49,-29.39,-20.33,-30.16,-19.86,-30.76,59376.0,,,,,,,,,,,59376,Emma Kullberg,44.429072688949965,44.48771965385504,,,0,0,0,1,0,47.314866556738544,0,5,6,home,22724,6.832400749370605,1,0,0.7621679604916495
1227892,29016,45,M. Malard,J. Riviere,476223,RB,62665.0,78,pass,['lateral_pass' 'short_or_medium_pass'],68,75,True,Manchester United,Manchester United,Manchester United,['attack' 'transition_medium'],2.0,29028.0,-24.12,27.55,True,-23.62,25.75,-26.84,28.33,-25.95,28.99,22724.0,-41.82,20.94,-40.69,21.36,62505.0,,,,,,22724,Jayde Yuk Fun Riviere,39.19562348017952,38.97464047300501,24.169520061432745,,0,1,0,0,1,94.78660509851719,0,2,5,away,59376,4.949595943104851,-1,1,1.1080162453682714
1227892,29042,45,J. Riviere,H. Miyazawa,476718,RDMF,22724.0,-20,pass,['forward_pass' 'progressive_pass' 'short_or_medium_pass'],70,96,True,Manchester United,Manchester United,Manchester United,['attack' 'transition_medium'],2.0,29061.0,-36.78,21.26,True,-38.54,21.79,-41.82,20.94,-40.69,21.36,62505.0,,,,,,,,,,,62505,Hinata Miyazawa,26.146433791245794,24.169520061432745,,,0,0,0,0,1,158.4109618904389,3,1,3,away,59376,3.2788565079917698,-1,0,1.2055289295574803
1227892,29817,46,J. Riviere,M. Malard,478343,RAMF,22724.0,3,pass,"['forward_pass' 'pass_to_final_third' 'progressive_pass'
 'short_or_medium_pass']",57,97,True,Manchester United,Manchester United,Manchester United,['attack'],2.0,29817.0,-27.09,31.52,True,-25.39,30.7,-30.68,29.26,-29.94,30.42,62665.0,-50.17,16.05,-49.74,17.37,62411.0,,,,,,62665,Melvine Malard,40.17484909741417,37.576854578317224,17.516406594961193,,1,1,0,0,1,43.199278654931206,0,3,6,away,59376,7.0529213805344515,-1,1,1.3759360450253486
1227892,30552,48,Lee Geum-Min,K. Robinson,559248,RAMF,22380.0,90,pass,['short_or_medium_pass' 'touch_in_box'],97,75,True,Brighton & Hove Albion,Brighton & Hove Albion,Brighton & Hove Albion,['attack' 'throw_in'],2.0,30561.0,48.26,-29.36,True,49.2,-27.86,47.91,-27.82,48.94,-30.0,68705.0,27.13,13.39,26.26,12.65,22800.0,42.19,26.37,44.46,26.52,147839.0,68705,Katie Robinson,29.5972498722432,30.155656185863375,28.680482910857688,27.57103552643607,0,0,1,1,0,13.141265927337091,5,1,3,home,68744,4.063951279235515,1,0,2.4110785968109796
1227892,30623,48,J. Olme,P. Bremer,173217,LAMF,22800.0,-27,pass,"['forward_pass' 'recovery' 'counterpressing_recovery'
 'short_or_medium_pass']",74,24,True,Brighton & Hove Albion,Brighton & Hove Albion,In Contest,['attack' 'throw_in'],2.0,30634.0,38.46,22.0,True,37.01,22.92,42.19,26.37,44.46,26.52,147839.0,25.0,21.54,24.02,23.44,22800.0,,,,,,147839,Pauline Bremer,25.832762144222983,27.57103552643607,36.50087670179992,,0,0,0,1,0,129.97207676512804,6,3,6,home,22724,4.161249812255931,1,0,2.2749505489131
1227892,30687,48,P. Bremer,J. Olme,226313,LDMF,147839.0,180,pass,['back_pass' 'short_or_medium_pass'],91,11,True,Brighton & Hove Albion,Brighton & Hove Albion,Brighton & Hove Albion,['attack' 'throw_in'],2.0,30702.0,27.47,26.13,True,29.08,25.42,25.0,21.54,24.02,23.44,22800.0,,,,,,,,,,,22800,Julia Zigiotti Olme,35.839891182870524,36.50087670179992,,,0,0,0,1,0,100.84968710771496,6,4,9,home,62505,6.904274038593774,1,0,2.1378493866500534
1227892,31512,49,H. Blundell,L. Galton,134321,LAMF,57096.0,13,pass,"['forward_pass' 'pass_to_final_third' 'progressive_pass' 'recovery'
 'short_or_medium_pass']",61,6,True,Manchester United,Manchester United,Manchester United,['attack' 'transition_medium'],2.0,31520.0,-27.17,-24.08,True,-25.47,-24.11,-27.03,-24.59,-27.17,-24.37,68744.0,-50.82,-28.68,-53.74,-32.7,57096.0,,,,,,68744,Leah Galton,34.58865854582972,34.79117416817087,32.746260855248806,,0,0,0,0,1,12.12050715113032,0,1,3,away,144053,1.0615083607772455,-1,0,0.2607680962081053
1227892,36750,58,M. Malard,E. Toone,401062,AMF,62665.0,-8,pass,['forward_pass' 'short_or_medium_pass'],82,8,True,Manchester United,Manchester United,Manchester United,['attack' 'transition_medium'],2.0,36756.0,-27.75,-23.43,True,-28.28,-25.14,-31.41,-32.01,-32.4,-31.62,62411.0,-24.54,-27.03,-23.86,-28.14,57096.0,-29.47,-23.39,-30.53,-22.06,62665.0,62411,Ella Toone,33.71983689165771,37.20194080958681,39.79596964517889,30.783185345249766,0,0,1,0,1,29.230192253305475,4,4,8,away,68705,5.714840330227957,-1,0,1.0640488710580893
1227892,36787,58,E. Toone,H. Blundell,263847,LB,62411.0,177,pass,['back_pass' 'short_or_medium_pass'],89,6,True,Manchester United,Manchester United,Manchester United,['attack' 'transition_medium'],2.0,36800.0,-23.29,-29.37,True,-24.94,-29.36,-24.54,-27.03,-23.86,-28.14,57096.0,-29.47,-23.39,-30.53,-22.06,62665.0,,,,,,57096,Hannah Blundell,41.07141341614627,39.79596964517889,30.783185345249766,,0,1,0,0,1,39.41941166065604,3,5,8,away,68705,5.87532126781166,-1,1,1.301729618622853
1227892,36809,58,H. Blundell,M. Malard,478343,RAMF,57096.0,45,pass,['lateral_pass' 'progressive_pass' 'short_or_medium_pass'],69,7,True,Manchester United,Manchester United,Manchester United,['attack' 'transition_medium'],2.0,36815.0,-30.53,-22.06,True,-29.47,-23.39,-29.47,-23.39,-30.53,-22.06,62665.0,,,,,,,,,,,62665,Melvine Malard,30.783185345249766,30.783185345249766,,,0,0,0,0,1,11.565390461041916,3,4,6,away,68421,2.1198348992315426,-1,0,1.7007351351694977
1227892,36997,58,L. Galton,H. Blundell,263847,LB,68744.0,168,pass,['back_pass' 'short_or_medium_pass'],96,7,True,Manchester United,Manchester United,Manchester United,['attack' 'throw_in'],2.0,37003.0,-37.16,-29.32,True,-38.88,-28.93,-34.4,-27.04,-34.77,-28.76,57096.0,,,,,,,,,,,57096,Hannah Blundell,32.86164938039477,33.52626582248611,,,0,0,0,0,1,24.677751342782635,5,4,7,away,68705,4.736771052098679,-1,0,1.7593464695732934
1227892,37656,59,K. Zelem,H. Blundell,263847,LB,68743.0,-27,pass,['forward_pass' 'pass_to_final_third' 'short_or_medium_pass'],65,11,True,Manchester United,Manchester United,Manchester United,['attack' 'throw_in'],2.0,37659.0,-25.86,-27.26,True,-24.88,-25.9,-22.47,-27.33,-23.12,-27.55,57096.0,-16.9,-23.18,-18.14,-22.93,68743.0,-4.25,-18.32,-3.63,-17.27,63767.0,57096,Hannah Blundell,37.76780639645358,39.913116891568365,40.893575290013466,51.36058605584636,0,0,0,0,1,16.849402595097192,3,5,9,away,68705,3.8354791095767955,-1,0,0.6862215385719133
1227892,37676,59,H. Blundell,K. Zelem,134338,LDMF,57096.0,122,pass,['lateral_pass' 'short_or_medium_pass'],72,5,True,Manchester United,Manchester United,Manchester United,['attack' 'throw_in'],2.0,37681.0,-19.14,-23.51,True,-20.14,-25.04,-16.9,-23.18,-18.14,-22.93,68743.0,-4.25,-18.32,-3.63,-17.27,63767.0,-10.04,-28.59,-8.14,-28.25,68743.0,68743,Katie Zelem,40.40420398918905,40.893575290013466,51.36058605584636,52.17050986908217,0,0,0,0,1,31.612263192213497,3,6,9,away,68705,5.91405106504839,-1,0,1.2649505919204926
1227892,38591,61,E. Toone,L. Galton,134321,LAMF,62411.0,-49,pass,"['pass_to_final_third' 'recovery' 'counterpressing_recovery'
 'short_or_medium_pass']",63,15,True,Manchester United,Manchester United,In Contest,['attack' 'transition_medium'],2.0,38597.0,-21.16,-30.05,True,-19.91,-28.52,-20.4,-30.56,-22.11,-30.48,68744.0,-9.51,-15.82,-10.26,-16.17,57096.0,,,,,,68744,Leah Galton,43.05935554557221,42.69007495894098,44.76266859783943,,0,0,0,0,1,28.31089342274731,0,3,6,away,22380,4.829616962037466,-1,0,1.711870322191492
1227892,42261,67,E. Toone,H. Blundell,263847,LB,62411.0,-45,pass,['linkup_play' 'short_or_medium_pass'],68,16,True,Manchester United,Manchester United,Manchester United,['set_piece_attack' 'attack' 'free_kick'],2.0,42270.0,-24.54,-31.24,True,-23.56,-29.6,-26.93,-27.29,-26.47,-28.15,57096.0,-30.95,-16.92,-30.02,-15.87,22555.0,-45.66,-20.66,-44.83,-20.74,68744.0,57096,Hannah Blundell,41.59313885726827,38.0026762215505,27.11046476916248,21.94439563988947,1,1,1,0,1,46.34944353953936,0,2,5,away,68705,4.436056807571334,-1,1,0.9752948272189286
1227892,44303,70,L. Galton,H. Blundell,263847,LB,68744.0,8,pass,['forward_pass' 'short_or_medium_pass'],80,15,True,Manchester United,Manchester United,Manchester United,['attack' 'transition_medium'],2.0,44315.0,-41.19,-23.3,True,-42.55,-21.86,-45.48,-21.64,-44.25,-22.76,57096.0,,,,,,,,,,,57096,Hannah Blundell,25.68552315994362,24.043296363019778,,,0,0,0,0,1,63.59624180232478,5,1,3,away,68421,3.8106823535949577,-1,0,1.663520363566372
1227892,44680,71,E. Toone,H. Blundell,263847,LB,62411.0,-90,pass,['lateral_pass' 'short_or_medium_pass'],80,29,True,Manchester United,Manchester United,Manchester United,['attack'],2.0,44695.0,-29.05,-22.92,True,-30.76,-23.95,-29.03,-29.45,-29.77,-29.62,57096.0,-28.67,-25.22,-26.63,-24.4,62411.0,-44.2,-31.47,-45.27,-31.21,57096.0,57096,Hannah Blundell,32.43499498997957,37.03400194415937,35.199387778766834,31.92737070289378,0,0,0,0,1,99.71902102493057,5,5,8,away,57087,4.318726664191659,-1,0,0.7592759709091275
1227892,44714,71,H. Blundell,E. Toone,401062,AMF,57096.0,157,pass,['back_pass' 'short_or_medium_pass'],80,4,True,Manchester United,Manchester United,Manchester United,['attack'],2.0,44721.0,-26.64,-23.93,True,-27.59,-25.41,-28.67,-25.22,-26.63,-24.4,62411.0,-44.2,-31.47,-45.27,-31.21,57096.0,-26.01,-28.34,-27.03,-28.22,62411.0,62411,Ella Toone,34.867958070411866,35.199387778766834,31.92737070289378,37.681153113990554,0,1,0,0,1,19.034296182286155,4,5,8,away,22446,3.5420050818710003,-1,1,2.1986359407596363
1227892,44723,71,E. Toone,H. Blundell,263847,LB,62411.0,-8,pass,['forward_pass' 'progressive_pass' 'short_or_medium_pass'],69,12,True,Manchester United,Manchester United,Manchester United,['attack'],2.0,44741.0,-40.69,-29.16,True,-42.49,-28.5,-44.2,-31.47,-45.27,-31.21,57096.0,-26.01,-28.34,-27.03,-28.22,62411.0,-19.02,-27.19,-17.86,-26.47,68743.0,57096,Hannah Blundell,31.276535933507727,31.92737070289378,37.681153113990554,43.19954282165495,0,0,0,0,1,31.294295187161183,3,1,3,away,57087,3.5242304124446777,-1,0,1.1011357772772619
1227892,44773,71,H. Blundell,E. Toone,401062,AMF,57096.0,180,pass,['back_pass' 'short_or_medium_pass'],96,6,True,Manchester United,Manchester United,Manchester United,['attack'],2.0,44781.0,-33.21,-30.66,True,-34.65,-30.42,-26.01,-28.34,-27.03,-28.22,62411.0,-19.02,-27.19,-17.86,-26.47,68743.0,,,,,,62411,Ella Toone,35.95969549370517,37.681153113990554,43.19954282165495,,0,0,0,0,1,14.247723312440703,3,5,8,away,22446,3.240061727807048,-1,0,1.027034566117421
1227892,44800,71,E. Toone,K. Zelem,134338,LDMF,62411.0,156,pass,['back_pass' 'short_or_medium_pass'],72,6,True,Manchester United,Manchester United,Manchester United,['attack'],2.0,44806.0,-19.25,-26.42,True,-20.98,-27.15,-19.02,-27.19,-17.86,-26.47,68743.0,,,,,,,,,,,68743,Katie Zelem,42.078247349432225,43.19954282165495,,,0,0,0,0,1,36.643143929502905,3,7,9,away,22380,6.855960910040256,-1,0,1.3652838532700824
1227892,46952,75,Lee Geum-Min,J. Olme,226313,LDMF,22380.0,43,pass,['forward_pass' 'short_or_medium_pass'],71,71,True,Brighton & Hove Albion,Brighton & Hove Albion,Brighton & Hove Albion,['attack' 'transition_high'],2.0,46963.0,32.28,-27.38,True,31.52,-25.95,39.85,-29.55,39.18,-29.52,22800.0,49.98,-19.86,49.79,-19.65,22380.0,,,,,,22800,Julia Zigiotti Olme,33.74229986233896,32.18357966417036,19.77388682075428,,0,1,0,1,0,125.18809007084845,2,1,4,home,57096,7.331800597397611,1,1,0.6706713054842904
1227892,46987,75,J. Olme,Lee Geum-Min,138675,AMF,22800.0,-47,pass,"['deep_completion' 'lateral_pass' 'pass_to_penalty_area'
 'progressive_pass' 'short_or_medium_pass']",87,93,True,Brighton & Hove Albion,Brighton & Hove Albion,Brighton & Hove Albion,['attack' 'transition_high'],2.0,47006.0,47.94,-20.17,True,49.56,-21.26,49.98,-19.86,49.79,-19.65,22380.0,,,,,,,,,,,22380,Geum-Min Lee,20.57455953355989,19.77388682075428,,,0,0,0,1,0,12.492072797226513,5,0,1,home,68743,2.002623279601036,1,0,0.28319604517012503
1227892,47082,75,Vicky Losada,J. Carabalí,723241,RB,22446.0,73,pass,['lateral_pass' 'short_or_medium_pass'],69,62,True,Brighton & Hove Albion,Brighton & Hove Albion,Brighton & Hove Albion,['attack' 'transition_high'],2.0,47095.0,20.74,-25.42,True,20.27,-23.48,21.06,-23.75,20.66,-25.45,68421.0,,,,,,,,,,,68421,Jorelyn Andrea Daniela Carabalí Martínez,40.29099154898027,40.371996482710635,,,0,0,0,1,0,51.60055249467912,3,7,9,home,68744,7.02402306374346,1,0,1.746424919657297
1227892,47330,75,J. Riviere,Lucía García,369460,RAMF,22724.0,21,pass,"['forward_pass' 'pass_to_final_third' 'progressive_pass'
 'short_or_medium_pass']",58,82,True,Manchester United,Manchester United,Manchester United,['attack' 'transition_low'],2.0,47353.0,-28.31,30.27,True,-29.65,28.8,-38.26,24.52,-37.55,27.09,22457.0,,,,,,,,,,,22457,Lucía García Córdoba,38.43811910070523,30.702941227185388,,,1,0,0,0,1,215.77811177089046,0,1,3,away,59376,8.985193375771052,-1,1,2.666270803950717
1227892,50245,80,K. Zelem,L. Galton,134321,LAMF,68743.0,-45,pass,['recovery' 'short_or_medium_pass'],67,17,True,Manchester United,Manchester United,Manchester United,['attack'],2.0,50249.0,-24.91,-29.82,True,-23.15,-28.89,-24.83,-29.06,-25.03,-29.98,68744.0,-31.09,-19.13,-30.77,-18.87,22555.0,,,,,,68744,Leah Galton,40.28772145455734,40.32593830278472,28.404045486514768,,0,1,0,1,1,12.232821226132554,0,3,5,away,68421,2.8190246540248634,0,1,0.9414881836751878
1227892,52526,84,Lee Geum-Min,V. Sarri,272692,RAMF,22380.0,43,pass,['forward_pass' 'short_or_medium_pass'],77,65,True,Brighton & Hove Albion,Brighton & Hove Albion,Brighton & Hove Albion,['attack' 'transition_medium'],2.0,52543.0,38.13,-24.59,True,37.96,-22.88,46.38,-19.31,45.27,-21.07,57087.0,,,,,,,,,,,57087,Veatriki Sarri,28.231985406627,22.11872057782728,,,1,0,0,1,1,124.07955144537385,4,2,4,home,57096,8.319146590846923,0,1,2.080793118020147
1227892,53566,86,E. Toone,L. Galton,134321,LAMF,62411.0,-79,pass,['lateral_pass' 'short_or_medium_pass'],69,40,True,Manchester United,Manchester United,Manchester United,['attack' 'transition_low'],2.0,53575.0,-26.51,-22.61,True,-25.51,-21.03,-27.22,-23.8,-25.97,-23.86,68744.0,-47.56,-16.15,-46.56,-16.58,22457.0,,,,,,68744,Leah Galton,34.07274864169311,35.31091191119255,17.44964183013508,,0,1,0,1,1,50.83525805423954,0,2,4,away,68421,5.248180637135121,0,1,1.251439171514141
1227892,57329,92,J. Olme,Lee Geum-Min,138675,AMF,22800.0,51,pass,['lateral_pass' 'pass_to_final_third' 'short_or_medium_pass'],62,63,True,Brighton & Hove Albion,Brighton & Hove Albion,Brighton & Hove Albion,['attack' 'throw_in'],2.0,57340.0,17.95,-26.29,True,18.36,-24.85,24.25,-25.04,23.74,-25.09,22380.0,,,,,,,,,,,22380,Geum-Min Lee,43.0182124221823,37.790682714129424,,,1,0,0,2,1,12.656362763999391,0,3,4,home,57096,2.956010825419961,1,1,0.5124451190127599
1227893,5920,9,L. Evans,A. Denton,559256,RB,22635.0,121,pass,['short_or_medium_pass'],79,88,True,West Ham United,West Ham United,West Ham United,['attack' 'throw_in'],1.0,5925.0,18.57,-31.65,True,18.76,-29.95,15.68,-23.55,15.57,-24.19,185333.0,16.27,-14.85,23.47,-6.52,22683.0,9.83,-1.29,11.05,-1.04,22692.0,185333,Anouk Stephanie Denton,44.60456703074249,42.07827230293564,27.31943081398293,38.963881993456454,1,1,1,0,0,19.57958466625721,4,7,9,home,64176,4.895845177290637,0,1,0.6493843238021693
1227893,6107,10,H. Cissoko,L. Evans,62847,RW,68766.0,46,pass,"['lateral_pass' 'pass_to_final_third' 'progressive_pass'
 'short_or_medium_pass']",52,54,True,West Ham United,West Ham United,West Ham United,['attack' 'throw_in'],1.0,6127.0,25.28,-26.52,True,24.78,-24.91,17.85,-25.28,19.85,-25.62,22635.0,7.97,-20.2,8.03,-20.87,185333.0,15.26,-17.7,16.18,-17.47,62415.0,22635,Lisa Catherine Evans,36.25450041029389,39.565223365981396,46.87256980367089,38.0656446155848,0,0,0,0,0,45.662128332818384,0,4,6,home,57086,4.971538997131572,0,0,2.02869416127715
1227893,7877,12,H. Hayashi,I. Atkinson,481600,LW,62415.0,8,pass,['forward_pass' 'progressive_pass' 'short_or_medium_pass'],67,12,True,West Ham United,West Ham United,West Ham United,['attack' 'throw_in'],1.0,7909.0,30.55,22.64,True,29.77,24.43,24.6,25.1,26.66,23.46,62844.0,9.48,28.67,10.0,40.41,541766.0,20.36,24.37,20.2,25.5,62415.0,62844,Isibeal Emma Atkinson,29.847480630699806,33.09270614501026,56.85919538649839,39.221040271772495,0,0,0,0,0,14.472537632576907,3,4,8,home,771260,1.559775624889682,0,0,2.633097035811631
1227893,7965,13,S. Cooke,H. Hayashi,481736,LCMF,541766.0,32,pass,"['forward_pass' 'pass_to_final_third' 'progressive_pass'
 'short_or_medium_pass']",56,5,True,West Ham United,West Ham United,West Ham United,['attack' 'throw_in'],1.0,7973.0,20.46,24.11,True,18.52,23.99,20.36,24.37,20.2,25.5,62415.0,,,,,,,,,,,62415,Honoka Hayashi,38.13008916852936,39.221040271772495,,,0,0,0,0,0,19.22783505891938,0,5,8,home,677963,4.702052743217582,0,0,1.1412712210513318
1227893,9391,15,A. Rodgers,C. Jones,626087,LW,771259.0,51,pass,['loss' 'short_or_medium_pass'],77,19,True,Bristol City,Bristol City,In Contest,['attack' 'throw_in'],1.0,9395.0,-31.4,-21.05,True,-29.69,-20.38,-32.73,-17.95,-32.26,-17.21,185333.0,-34.8,-23.03,-35.72,-22.72,22635.0,-20.2,-24.51,-17.97,-23.51,771262.0,64176,Carrie Jones,28.09025631780529,24.716223417019034,26.83499208123602,39.732115473505814,1,0,0,0,0,9.572480075468867,2,2,5,away,185333,1.0049875621120903,0,1,0.8766413177577228
1227893,9455,15,N. Layzell,J. Napier,405434,LB5,771262.0,-45,pass,['recovery' 'counterpressing_recovery' 'short_or_medium_pass'],69,19,True,Bristol City,Bristol City,In Contest,['attack' 'throw_in'],1.0,9462.0,-22.78,-29.69,True,-22.7,-27.91,-25.81,-29.77,-25.13,-30.33,57086.0,,,,,,,,,,,57086,Jamie-Lee Napier,40.27933092790892,39.222771447209084,,,0,0,0,0,0,28.07633044256404,1,4,7,away,22635,7.282554496878138,0,0,0.8809086218218085
