sk_match_id,frame,minute,player_name,pass_recipient_name,pass_recipient_id,pass_recipient_position,sk_player_id,pass_angle,type_primary,type_secondary,location_x,location_y,pass_accurate,team_name,possession_team_name,possession_team_name_src,possession_types,period,receive_frame,receive_x,receive_y,target_area,ball_x_0,ball_y_0,ball_x_1,ball_y_1,player_1,ball_x_2,ball_y_2,player_2,ball_x_3,ball_y_3,player_3,player_0,sk_recipient_id,long_name,dist_0,dist_1,dist_2,dist_3,score_1,score_2,score_3,attack_score,defend_score,SoF,attacker_count,defender_count,team,combined_score
1165960,39324,64,A. Lawrence,S. Kerr,61716,CF,22726.0,5,pass,['forward_pass' 'short_or_medium_pass'],69,94,True,Chelsea,Chelsea,Chelsea,['attack'],2.0,39334.0,-33.57,31.49,True,-31.94,30.98,-34.91,31.32,22575.0,-29.25,26.04,22692.0,-21.03,27.05,22607.0,,22575,Samantha May Kerr,36.37367179705672,35.21122690279338,33.92851455634331,33.92851455634331,0,1,1,1,0,114.32648171367349,1,3,home,0.6512254821118769
1165960,39396,64,M. Bright,A. Lawrence,138921,RWB,22607.0,-34,pass,"['forward_pass' 'pass_to_final_third' 'recovery'
 'counterpressing_recovery' 'short_or_medium_pass']",65,92,True,Chelsea,Chelsea,In Contest,['attack'],2.0,39403.0,-24.62,21.81,True,-23.22,22.76,-23.15,22.06,22726.0,-15.24,21.7,22607.0,-15.26,7.13,22646.0,,22726,Ashley Lawrence,35.913033845666675,35.52838442710279,41.82902819813054,41.82902819813054,0,0,0,1,0,19.95487252268385,5,8,home,0.0
1165960,39468,64,M. Mjelde,A. Lawrence,138921,RWB,22354.0,24,pass,"['forward_pass' 'pass_to_final_third' 'progressive_pass'
 'short_or_medium_pass']",53,69,True,Chelsea,Chelsea,Chelsea,['attack'],2.0,39482.0,-19.51,22.41,True,-18.71,20.73,-22.25,18.27,22726.0,-45.9,3.54,146967.0,,,,,22726,Ashley Lawrence,38.37156499284333,34.06398978393459,6.208188141478963,6.208188141478963,1,1,1,1,0,48.77216083301667,5,7,home,1.651225482111877
1165960,40122,65,M. Leupolz,N. Charles,401061,LWB,22435.0,-107,pass,['lateral_pass' 'short_or_medium_pass'],79,32,True,Chelsea,Chelsea,Chelsea,['attack' 'transition_medium'],2.0,40133.0,-26.19,-22.83,True,-27.5,-21.78,-25.28,-22.1,57099.0,-20.48,-18.24,22646.0,-2.25,-25.74,57093.0,,57099,Niamh Louise Charles,32.04088637974924,33.9105942147878,35.55514027535259,35.55514027535259,0,0,0,1,0,97.55541528538237,4,7,home,0.0
1165960,41737,68,A. Lawrence,N. Charles,401061,LWB,22726.0,-83,pass,['cross' 'lateral_pass' 'touch_in_box'],91,77,True,Chelsea,Chelsea,Chelsea,['attack' 'transition_medium'],2.0,41799.0,-49.73,-25.22,True,-50.95,-26.54,-51.38,-27.69,57099.0,-42.36,-26.62,146967.0,-35.14,-31.3,57099.0,,57099,Niamh Louise Charles,26.540047098677125,27.692607316755137,27.987032711596992,27.987032711596992,0,0,0,1,0,4.642525852166546,0,1,home,0.0
1165960,41834,68,N. Charles,J. Carter,301620,LCB3,57099.0,150,pass,['back_pass' 'short_or_medium_pass'],88,9,True,Chelsea,Chelsea,Chelsea,['attack' 'transition_medium'],2.0,41846.0,-20.74,-24.87,True,-21.61,-26.08,-22.58,-17.67,57093.0,-17.4,10.93,22607.0,-24.98,18.06,63800.0,,57093,Jessica Carter,39.29298283408884,33.465284998039394,35.33305675992384,35.33305675992384,1,1,1,1,0,93.31938624186797,7,10,home,1.651225482111877
1165960,41924,68,S. Nüsken,A. Lawrence,138921,RWB,63800.0,127,pass,['short_or_medium_pass'],73,84,True,Chelsea,Chelsea,Chelsea,['attack' 'transition_medium'],2.0,41946.0,-27.25,24.78,True,-27.13,22.86,-28.47,22.07,22726.0,,,,,,,,22726,Ashley Lawrence,33.05081693392767,31.538639793117266,,,0,0,0,1,0,24.17072238758407,4,7,home,0.0
1165960,42292,69,L. James,A. Lawrence,138921,RWB,146967.0,124,pass,['short_or_medium_pass'],75,81,True,Chelsea,Chelsea,Chelsea,['attack' 'throw_in'],2.0,42295.0,-26.58,22.06,True,-27.0,20.54,-28.26,19.07,22726.0,-28.71,19.72,146967.0,-38.92,30.02,22435.0,,22726,Ashley Lawrence,31.58942228025071,29.677811577001428,29.761090369810038,29.761090369810038,0,0,0,1,0,34.99324728937641,4,6,home,0.0
1165960,42320,69,L. James,M. Leupolz,18264,RCMF3,146967.0,40,pass,['forward_pass' 'short_or_medium_pass'],74,80,True,Chelsea,Chelsea,Chelsea,['attack' 'throw_in'],2.0,42332.0,-35.3,26.31,True,-34.25,25.39,-38.92,30.02,22435.0,-21.03,24.24,146967.0,-21.82,15.35,22646.0,,22435,Melanie Leupolz,30.417340449158274,32.359338682983,38.545797436296475,38.545797436296475,0,0,0,1,0,82.24398366386895,3,6,home,0.0
1165960,42350,69,M. Leupolz,L. James,540393,SS,22435.0,-169,pass,['back_pass' 'short_or_medium_pass'],87,95,True,Chelsea,Chelsea,Chelsea,['attack' 'throw_in'],2.0,42366.0,-25.58,27.47,True,-27.19,27.26,-21.03,24.24,146967.0,-21.82,15.35,22646.0,-16.55,13.22,146967.0,,146967,Lauren James,36.19424954326308,38.545797436296475,32.97112221323381,32.97112221323381,0,1,1,1,0,35.451424865842604,5,9,home,0.6512254821118769
1165960,43519,71,L. James,N. Charles,401061,LWB,146967.0,-63,pass,['short_or_medium_pass'],79,33,True,Chelsea,Chelsea,Chelsea,['set_piece_attack' 'attack' 'free_kick'],2.0,43519.0,-26.36,-22.21,True,-26.75,-20.4,-47.28,-19.26,57099.0,-53.37,-6.36,541766.0,-53.17,-7.89,146967.0,,57099,Niamh Louise Charles,31.689469859876166,19.615962887403718,6.7872306576393875,6.7872306576393875,1,1,1,1,0,144.39264740972766,1,4,home,1.651225482111877
1165960,46782,76,E. Cuthbert,S. Kerr,61716,CF,22646.0,6,pass,['forward_pass' 'long_pass' 'pass_to_final_third' 'progressive_pass'],47,77,True,Chelsea,Chelsea,Chelsea,['attack'],2.0,46812.0,-29.04,22.0,True,-30.33,23.26,-37.34,16.95,22575.0,-40.3,11.21,22626.0,-33.83,19.73,22726.0,,22575,Samantha May Kerr,31.117141578236264,21.76920072028369,15.496906142840256,15.496906142840256,1,1,1,1,0,268.97891670179814,0,1,home,1.651225482111877
1165960,46868,76,A. Lawrence,S. Kerr,61716,CF,22726.0,-20,pass,"['forward_pass' 'head_pass' 'progressive_pass' 'recovery'
 'counterpressing_recovery' 'short_or_medium_pass']",77,90,True,Chelsea,Chelsea,In Contest,['attack'],2.0,46878.0,-38.4,23.25,True,-37.12,21.72,-38.84,20.75,22575.0,-37.35,16.79,63800.0,-25.85,18.96,22726.0,,22575,Samantha May Kerr,25.776206082354324,24.05053221864331,21.638544313331245,21.638544313331245,0,1,1,1,0,112.77098754957251,1,5,home,0.6512254821118769
1165960,47939,78,N. Charles,J. Carter,301620,LCB3,57099.0,152,pass,['back_pass' 'recovery' 'counterpressing_recovery' 'short_or_medium_pass'],89,6,True,Chelsea,Chelsea,In Contest,['set_piece_attack' 'attack' 'free_kick' 'direct_free_kick'],2.0,47960.0,-17.13,-21.88,True,-18.51,-21.16,-16.85,-16.88,57093.0,-30.5,6.62,22733.0,-28.12,-2.79,70103.0,,57093,Jessica Carter,38.77300220514269,38.09405334169626,21.54238612596107,21.54238612596107,0,1,1,1,0,110.06991308319449,8,10,home,0.6512254821118769
1165960,49996,81,A. Lawrence,A. Beever-Jones,559282,SS,22726.0,-9,pass,"['forward_pass' 'long_pass' 'pass_to_final_third' 'progressive_pass'
 'recovery' 'counterpressing_recovery']",38,92,True,Chelsea,Chelsea,In Contest,['attack' 'throw_in'],2.0,50031.0,-17.86,21.36,True,-19.39,22.42,-45.39,20.4,,,,,,,,,70103,Agnes Beever-Jones,38.753690146875044,21.15731788294537,,,1,0,0,1,0,322.81618613095355,0,0,home,1.0
1165960,51686,84,R. Ueki,A. Denton,559256,RWB,22683.0,42,pass,['forward_pass' 'pass_to_final_third' 'short_or_medium_pass'],65,65,True,West Ham United,West Ham United,West Ham United,['attack' 'transition_medium'],2.0,51695.0,26.41,-25.91,True,27.72,-24.61,29.85,-26.75,185333.0,,,,,,,,185333,Anouk Stephanie Denton,33.876400340059746,34.10109968901296,,,0,0,0,0,1,190.87544397032838,2,4,away,0.0
1165960,51960,85,J. Fleming,A. Lawrence,138921,RWB,22733.0,58,pass,['lateral_pass' 'short_or_medium_pass'],67,78,True,Chelsea,Chelsea,Chelsea,['attack' 'transition_low'],2.0,51970.0,-26.9,27.34,True,-26.55,25.42,-28.64,27.25,22726.0,-43.99,24.61,22733.0,-28.97,22.63,22726.0,,22726,Ashley Lawrence,35.270085058020484,35.24956879168879,25.588907753165238,25.588907753165238,0,1,1,1,0,52.59851968797773,3,6,home,0.6512254821118769
1165960,51979,85,A. Lawrence,J. Fleming,301523,CF,22726.0,-16,pass,['forward_pass' 'progressive_pass' 'short_or_medium_pass'],73,94,True,Chelsea,Chelsea,Chelsea,['attack' 'transition_low'],2.0,51999.0,-40.65,23.3,True,-42.44,24.11,-43.99,24.61,22733.0,-28.97,22.63,22726.0,-26.3,15.7,22646.0,,22733,Jessie Alexandra Fleming,25.58448162460987,25.588907753165238,31.582238679359005,31.582238679359005,0,0,0,1,0,118.83294987115484,0,4,home,0.0
1165960,52012,85,J. Fleming,A. Lawrence,138921,RWB,22733.0,-178,pass,['back_pass' 'short_or_medium_pass'],96,84,True,Chelsea,Chelsea,Chelsea,['attack' 'transition_low'],2.0,52029.0,-29.44,24.41,True,-30.77,23.38,-28.97,22.63,22726.0,-26.3,15.7,22646.0,-39.98,-3.33,22573.0,,22726,Ashley Lawrence,30.917265403007423,31.582238679359005,29.267387994148024,29.267387994148024,0,0,0,1,0,55.05478216268689,4,8,home,0.0
1165960,54811,89,N. Charles,S. Nüsken,477149,LCMF3,57099.0,124,pass,['short_or_medium_pass'],81,5,True,Chelsea,Chelsea,Chelsea,['attack' 'throw_in'],2.0,54816.0,-25.84,-28.56,True,-26.96,-29.88,-26.69,-27.96,63800.0,-28.37,-24.72,22435.0,-27.05,-23.86,63800.0,,63800,Sjoeke Nüsken,38.35017601002634,37.05047503069293,33.514105985390685,33.514105985390685,0,1,1,1,0,18.832408414273836,4,7,home,0.6512254821118769
1165960,54826,89,S. Nüsken,M. Leupolz,18264,RCMF3,63800.0,40,pass,['forward_pass' 'short_or_medium_pass'],75,17,True,Chelsea,Chelsea,Chelsea,['attack' 'throw_in'],2.0,54831.0,-27.91,-23.17,True,-28.54,-24.81,-28.37,-24.72,22435.0,-27.05,-23.86,63800.0,-29.29,-6.62,22646.0,,22435,Melanie Leupolz,33.466217294459796,33.514105985390685,33.80683510771157,33.80683510771157,0,0,0,1,0,12.238172440922256,3,7,home,0.0
1165960,54833,89,M. Leupolz,S. Nüsken,477149,LCMF3,22435.0,172,pass,['back_pass' 'short_or_medium_pass'],81,25,True,Chelsea,Chelsea,Chelsea,['attack' 'throw_in'],2.0,54838.0,-24.89,-28.08,True,-26.27,-26.82,-27.05,-23.86,63800.0,-29.29,-6.62,22646.0,-35.76,-2.04,22733.0,,63800,Sjoeke Nüsken,36.48130068953134,33.80683510771157,22.696883045916238,22.696883045916238,1,1,1,1,0,20.636857929697882,5,8,home,1.651225482111877
1165960,56808,93,A. Beever-Jones,M. Bright,11397,RCB3,70103.0,138,pass,['back_pass' 'short_or_medium_pass'],74,77,True,Chelsea,Chelsea,Chelsea,['attack' 'throw_in'],2.0,56819.0,-23.76,28.51,True,-23.55,26.66,-19.21,17.67,22607.0,-10.18,-12.9,57093.0,5.49,6.87,22354.0,,22607,Millie Bright,38.26562556655777,36.37077123185595,42.80983999035736,42.80983999035736,0,0,0,2,0,22.227249526487668,5,8,home,0.0
1165960,57077,93,J. Carter,N. Charles,401061,LWB,57093.0,-45,pass,['forward_pass' 'short_or_medium_pass'],70,26,True,Chelsea,Chelsea,Chelsea,['attack' 'throw_in'],2.0,57091.0,-27.0,-27.14,True,-25.84,-26.18,-26.84,-28.5,57099.0,-27.56,-19.85,63800.0,-23.75,-17.2,22435.0,,57099,Niamh Louise Charles,36.310026163581874,37.36248921043671,30.71573049758055,30.71573049758055,0,1,1,2,0,94.25112913385593,4,7,home,0.6512254821118769
1165960,57161,93,M. Leupolz,N. Charles,401061,LWB,22435.0,-56,pass,['lateral_pass' 'short_or_medium_pass'],70,33,True,Chelsea,Chelsea,Chelsea,['attack' 'throw_in'],2.0,57173.0,-29.29,-28.52,True,-28.17,-27.51,-29.86,-28.16,57099.0,-28.5,-16.51,70103.0,-26.49,-26.08,22435.0,,57099,Niamh Louise Charles,35.74925174042109,35.2120036351242,27.907527658321868,27.907527658321868,0,1,1,2,0,43.329642266267776,4,8,home,0.6512254821118769
1165960,57229,93,M. Leupolz,N. Charles,401061,LWB,22435.0,-34,pass,['forward_pass' 'short_or_medium_pass'],75,22,True,Chelsea,Chelsea,Chelsea,['attack' 'throw_in'],2.0,57233.0,-30.97,-29.35,True,-29.91,-28.19,-31.48,-29.7,57099.0,-20.83,-29.05,22435.0,-8.48,-25.98,57093.0,,57099,Niamh Louise Charles,35.20602505253895,35.540405174955445,41.88235189193654,41.88235189193654,0,0,0,2,0,37.37591050533123,4,7,home,0.0
1165960,57256,93,N. Charles,M. Leupolz,18264,RCMF3,57099.0,176,pass,['back_pass' 'short_or_medium_pass'],87,11,True,Chelsea,Chelsea,Chelsea,['attack' 'throw_in'],2.0,57264.0,-22.78,-29.4,True,-24.42,-29.16,-20.83,-29.05,22435.0,-8.48,-25.98,57093.0,3.78,-5.93,22354.0,,22435,Melanie Leupolz,39.456330290588355,41.88235189193654,49.82881495680988,49.82881495680988,0,0,0,2,0,20.387101080507936,5,9,home,0.0
1165960,58211,95,M. Leupolz,N. Charles,401061,LWB,22435.0,-52,pass,['lateral_pass' 'short_or_medium_pass'],68,34,True,Chelsea,Chelsea,Chelsea,['attack' 'transition_low'],2.0,58247.0,-22.57,-24.04,True,-24.37,-24.09,-23.97,-25.03,57099.0,-12.48,-20.32,22435.0,3.32,-3.26,22354.0,,57099,Niamh Louise Charles,35.90939988359594,36.839134083200165,43.55103672704014,43.55103672704014,0,0,0,2,0,81.75571218182382,3,8,home,0.0
1165960,6908,11,N. Charles,J. Carter,301620,LCB3,57099.0,-145,pass,['back_pass' 'short_or_medium_pass'],81,17,True,Chelsea,Chelsea,Chelsea,['attack' 'throw_in'],1.0,6922.0,18.53,25.66,True,20.45,25.82,14.0,21.09,57093.0,23.25,-2.91,22635.0,29.28,-31.05,22575.0,,57093,Jessica Carter,39.99968624876951,42.588591195295486,27.90216120661624,27.90216120661624,0,1,1,0,0,69.16362813217597,7,10,home,0.6512254821118769
1165960,7217,11,M. Leupolz,L. James,540393,SS,22435.0,7,pass,"['deep_completion' 'forward_pass' 'pass_to_penalty_area'
 'progressive_pass' 'short_or_medium_pass']",74,71,True,Chelsea,Chelsea,Chelsea,['attack'],1.0,7227.0,36.04,-20.27,True,36.19,-18.75,38.44,-12.54,146967.0,38.54,-0.89,57094.0,,,,,146967,Lauren James,23.893484467527966,17.748385842098433,12.491745274380198,12.491745274380198,1,1,1,0,0,223.08092777972433,1,4,home,1.651225482111877
1165960,8411,13,M. Leupolz,A. Lawrence,138921,RWB,22435.0,25,pass,['forward_pass' 'pass_to_final_third' 'short_or_medium_pass'],61,79,True,Chelsea,Chelsea,Chelsea,['attack' 'transition_medium'],1.0,8423.0,19.92,-30.15,True,19.7,-28.99,17.87,-27.62,22726.0,1.82,-16.7,22607.0,5.9,5.76,22354.0,,22726,Ashley Lawrence,42.662748387791424,43.133065042957476,51.938063113674154,51.938063113674154,0,0,0,0,0,57.796082321408065,4,7,home,0.0
1165960,8536,14,J. Carter,N. Charles,401061,LWB,57093.0,-12,pass,"['forward_pass' 'pass_to_final_third' 'progressive_pass'
 'short_or_medium_pass']",58,10,True,Chelsea,Chelsea,Chelsea,['attack' 'transition_medium'],1.0,8548.0,21.19,31.12,True,20.06,29.57,19.95,28.27,57099.0,,,,,,,,57099,Niamh Louise Charles,42.79799644843202,41.99161106697384,,,0,0,0,0,0,18.606936164659288,4,7,home,0.0
1165960,10169,16,F. Kirby,N. Charles,401061,LWB,22611.0,-77,pass,['lateral_pass' 'short_or_medium_pass'],75,24,True,Chelsea,Chelsea,Chelsea,['set_piece_attack' 'attack' 'free_kick'],1.0,10174.0,23.21,26.12,True,23.26,24.26,30.55,29.33,57099.0,21.71,26.94,22435.0,9.58,19.51,57093.0,,57099,Niamh Louise Charles,36.851800498754464,35.75543874713328,39.79532258947024,39.79532258947024,0,0,0,0,0,90.86392986767946,1,4,home,0.0
1165960,10216,16,N. Charles,M. Leupolz,18264,RCMF,57099.0,151,pass,['back_pass' 'short_or_medium_pass'],78,4,True,Chelsea,Chelsea,Chelsea,['set_piece_attack' 'attack' 'free_kick'],1.0,10225.0,21.31,26.29,True,22.68,26.24,21.71,26.94,22435.0,9.58,19.51,57093.0,0.36,6.75,22354.0,,22435,Melanie Leupolz,38.60777123844369,39.79532258947024,45.78489379697195,45.78489379697195,0,0,0,0,0,48.040340023261955,5,7,home,0.0
1165960,11650,19,F. Kirby,N. Charles,401061,LWB,22611.0,-27,pass,['forward_pass' 'pass_to_final_third' 'short_or_medium_pass'],60,18,True,Chelsea,Chelsea,Chelsea,['set_piece_attack' 'attack' 'free_kick'],1.0,11664.0,19.67,28.57,True,18.95,26.74,25.14,27.43,57099.0,39.11,14.27,22435.0,38.5,4.03,146967.0,,57099,Niamh Louise Charles,41.74002994728202,37.698070242387736,18.57431021599456,18.57431021599456,1,1,1,0,0,98.36831163374006,2,4,home,1.651225482111877
1165960,13266,21,L. James,N. Charles,401061,LWB,146967.0,-54,pass,['lateral_pass' 'long_pass' 'pass_to_final_third' 'progressive_pass'],45,67,True,Chelsea,Chelsea,Chelsea,['attack' 'throw_in'],1.0,13301.0,19.41,25.93,True,18.34,24.31,19.62,24.09,57099.0,,,,,,,,57099,Niamh Louise Charles,40.7142689974903,39.56049165518548,,,0,0,0,0,0,232.2262134576432,2,4,home,0.0
1165960,13471,22,R. Shimizu,L. Evans,62847,LWB,22692.0,-11,pass,"['forward_pass' 'long_pass' 'pass_to_final_third' 'progressive_pass'
 'through_pass']",37,29,True,West Ham United,West Ham United,West Ham United,['attack' 'transition_low'],1.0,13538.0,-44.05,-29.74,True,-46.02,-30.05,-46.12,-24.75,22635.0,-24.68,1.08,22692.0,,,,,22635,Lisa Catherine Evans,30.459857189422276,25.226511847657417,26.342148735439178,26.342148735439178,1,1,1,0,0,64.4237187270857,0,0,away,1.651225482111877
1165960,15892,26,F. Kirby,M. Mjelde,55591,CB,22611.0,8,pass,"['forward_pass' 'recovery' 'counterpressing_recovery'
 'short_or_medium_pass']",85,84,True,Chelsea,Chelsea,In Contest,['corner' 'set_piece_attack' 'attack'],1.0,15898.0,41.4,-25.6,True,39.75,-24.86,45.66,-33.53,,,,22726.0,27.44,-29.48,22354.0,,22354,Maren Mjelde,27.28703171838227,33.952562495340466,,,0,0,0,0,0,130.2365435192007,6,8,home,0.0
1165960,16264,26,M. Mjelde,M. Leupolz,18264,RCMF,22354.0,-75,pass,"['lateral_pass' 'pass_to_final_third' 'progressive_pass'
 'short_or_medium_pass']",64,89,True,Chelsea,Chelsea,Chelsea,['attack' 'throw_in'],1.0,16346.0,19.36,-25.39,True,20.22,-26.52,14.91,-18.88,22435.0,22.18,-33.28,,,,,,22435,Melanie Leupolz,40.629038876153594,40.73011784908067,44.02443412469943,44.02443412469943,0,0,0,0,0,26.981786502156407,5,7,home,0.0
1165960,17524,29,J. Carter,N. Charles,401061,LWB,57093.0,-17,pass,['forward_pass' 'pass_to_final_third' 'short_or_medium_pass'],58,15,True,Chelsea,Chelsea,Chelsea,['attack' 'throw_in'],1.0,17538.0,17.52,27.52,True,16.69,26.4,17.46,26.53,57099.0,22.29,21.41,22611.0,15.82,19.02,57094.0,,57099,Niamh Louise Charles,43.29129358196634,42.76414970509761,35.814134081393064,35.814134081393064,0,1,1,0,0,29.505650338488202,5,7,home,0.6512254821118769
1165960,17544,29,N. Charles,F. Kirby,328076,AMF,57099.0,59,pass,['short_or_medium_pass'],73,7,True,Chelsea,Chelsea,Chelsea,['attack' 'throw_in'],1.0,17552.0,23.38,20.16,True,22.91,22.08,22.29,21.41,22611.0,15.82,19.02,57094.0,54.05,17.39,,,22611,Francesca Kirby,35.72918275023933,35.814134081393064,39.99240927976208,39.99240927976208,0,0,0,0,0,169.51089235903976,4,5,home,0.0
1165960,21313,35,S. Ingle,A. Lawrence,138921,RWB,57094.0,45,pass,['forward_pass' 'short_or_medium_pass'],68,61,True,Chelsea,Chelsea,Chelsea,['attack' 'transition_high'],1.0,21318.0,25.49,-24.42,True,26.11,-22.7,26.56,-20.3,22726.0,,,,,,,,22726,Ashley Lawrence,33.68682383365935,31.77111266543871,,,0,0,0,0,0,26.547197796847325,4,8,home,0.0
1165960,22924,38,S. Cooke,L. Evans,62847,LWB,541766.0,-9,pass,['forward_pass' 'pass_to_final_third' 'short_or_medium_pass'],65,23,True,West Ham United,West Ham United,West Ham United,['counterattack' 'attack'],1.0,22955.0,-27.27,-22.6,True,-29.14,-22.04,-32.85,-17.59,22635.0,-46.14,-3.86,22343.0,,,,,22635,Lisa Catherine Evans,31.04224862989149,25.275098417216896,6.20638381023926,6.20638381023926,1,1,1,0,1,279.07777226019203,1,3,away,1.651225482111877
1165960,24911,41,L. James,M. Bright,11397,RCB3,146967.0,-137,pass,['back_pass' 'short_or_medium_pass'],83,84,True,Chelsea,Chelsea,Chelsea,['attack' 'transition_high'],1.0,24924.0,20.86,-22.53,True,22.66,-22.08,23.8,-14.13,22607.0,35.27,-5.69,22611.0,37.2,-11.09,22726.0,,22607,Millie Bright,35.9260629627016,30.651213679069873,16.727492340455573,16.727492340455573,1,1,1,1,0,75.48636210958374,6,9,home,1.651225482111877
1165960,25110,41,F. Kirby,N. Charles,401061,LWB,22611.0,-104,pass,['short_or_medium_pass'],77,21,True,Chelsea,Chelsea,Chelsea,['attack' 'transition_high'],1.0,25113.0,27.58,23.43,True,27.67,22.08,25.42,22.14,57099.0,19.83,17.32,57093.0,19.88,9.89,22435.0,,57099,Niamh Louise Charles,32.12188194984845,33.83069612053527,35.658817983775066,35.658817983775066,0,0,0,1,0,102.90497498776885,3,7,home,0.0
1165960,25125,41,N. Charles,J. Carter,301620,LCB3,57099.0,144,pass,['back_pass' 'short_or_medium_pass'],75,9,True,Chelsea,Chelsea,Chelsea,['attack' 'transition_high'],1.0,25131.0,20.73,20.79,True,22.6,20.72,19.83,17.32,57093.0,19.88,9.89,22435.0,15.1,13.89,57094.0,,57093,Jessica Carter,35.15506222437958,35.658817983775066,32.653736386514794,32.653736386514794,0,1,1,1,0,30.476813707243842,5,8,home,0.6512254821118769
1165960,26570,44,E. Harries,L. Evans,62847,LWB,68709.0,-81,pass,['short_or_medium_pass'],78,14,True,West Ham United,West Ham United,West Ham United,['set_piece_attack' 'attack' 'free_kick'],1.0,26570.0,-24.73,-26.94,True,-26.25,-27.03,-28.58,-30.82,22635.0,-29.59,-28.12,22343.0,-28.88,-22.9,22635.0,,22635,Lisa Catherine Evans,36.6494665718343,38.11205583539151,35.342927156646205,35.342927156646205,0,0,0,0,1,56.03268259251693,2,5,away,0.0
1165960,26611,44,L. Evans,V. Asseyi,27157,RWF,22635.0,124,pass,['short_or_medium_pass'],79,6,True,West Ham United,West Ham United,West Ham United,['set_piece_attack' 'attack' 'free_kick'],1.0,26624.0,-18.66,-30.22,True,-20.58,-29.67,-29.59,-28.12,22343.0,-28.88,-22.9,22635.0,-35.95,-6.19,22354.0,,22343,Viviane Asseyi,42.49335595125431,35.342927156646205,31.838724848837778,31.838724848837778,1,1,1,0,1,54.72530022771586,5,7,away,1.651225482111877
1165960,26650,44,V. Asseyi,L. Evans,62847,LWB,22343.0,90,pass,['short_or_medium_pass'],77,10,True,West Ham United,West Ham United,West Ham United,['set_piece_attack' 'attack' 'free_kick'],1.0,26653.0,-33.61,-29.14,True,-32.0,-28.24,-28.88,-22.9,22635.0,-35.95,-6.19,22354.0,-25.5,7.3,22626.0,,22635,Lisa Catherine Evans,34.036709594201376,31.838724848837778,16.273247985574358,16.273247985574358,1,1,1,0,1,47.46161285724445,2,6,away,1.651225482111877
1165960,30799,49,H. Hayashi,L. Evans,62847,LWB,62415.0,0,pass,['forward_pass' 'short_or_medium_pass'],86,87,True,West Ham United,West Ham United,West Ham United,['corner' 'set_piece_attack' 'attack'],2.0,30812.0,42.2,-28.7,True,42.43,-26.78,39.37,-25.25,22635.0,46.15,-25.6,62415.0,42.41,-6.67,22435.0,,22635,Lisa Catherine Evans,28.117846645858215,27.79962949393391,26.05537372597062,26.05537372597062,0,1,1,0,1,127.62634712422354,3,6,away,0.6512254821118769
1168361,6747,11,F. Maanum,K. McCabe,135331,RAMF,22366.0,72,pass,['short_or_medium_pass'],81,80,True,Arsenal,Arsenal,Arsenal,['attack' 'transition_medium'],1.0,6752.0,-36.25,24.26,True,-35.52,22.9,-31.62,21.67,68716.0,-31.62,21.67,64025.0,-15.61,3.05,64116.0,,68716,Katie McCabe,28.508426824361948,30.09257881937007,30.09257881937007,30.09257881937007,0,0,0,0,0,151.08409043193208,3,7,home,0.0
1168361,6832,11,S. Catley,C. Foord,61741,LAMF,22562.0,-21,pass,['forward_pass' 'short_or_medium_pass'],71,21,True,Arsenal,Arsenal,Arsenal,['attack' 'transition_medium'],1.0,6889.0,-45.67,-20.46,True,-45.13,-20.76,-46.66,-15.95,22564.0,,,,,,,,22564,Caitlin Jade Foord,22.029400808918975,16.985526191437227,,,1,0,0,0,0,110.31500271118796,3,5,home,1.0
1168361,7864,12,L. Wälti,S. Catley,61761,LB,64116.0,-71,pass,['lateral_pass' 'short_or_medium_pass'],68,48,True,Arsenal,Arsenal,Arsenal,['attack'],1.0,7885.0,-27.45,-24.58,True,-29.25,-24.69,-29.81,-27.36,22562.0,-21.32,-20.26,64116.0,-17.77,-6.85,22632.0,,22562,Steph Catley,33.91398826443154,35.54441868985903,37.18413640250369,37.18413640250369,0,0,0,0,0,238.85575211720575,2,6,home,0.0
1168361,7907,13,S. Catley,L. Wälti,50561,LDMF,22562.0,148,pass,['back_pass' 'short_or_medium_pass'],77,6,True,Arsenal,Arsenal,Arsenal,['attack'],1.0,7918.0,-20.85,-23.22,True,-22.71,-23.92,-21.32,-20.26,64116.0,-17.77,-6.85,22632.0,-3.89,-5.91,62410.0,,64116,Lia Wälti,38.20484916865921,37.18413640250369,35.399087558862306,35.399087558862306,0,1,1,0,0,68.32244506028832,6,8,home,0.6512254821118769
1168361,8050,13,A. Ilestedt,N. Maritz,134941,RB,22797.0,35,pass,['forward_pass' 'pass_to_final_third' 'short_or_medium_pass'],62,77,True,Arsenal,Arsenal,Arsenal,['attack'],1.0,8062.0,-25.44,32.93,True,-25.1,31.01,-30.42,24.95,64114.0,-26.8,10.48,22632.0,-31.39,14.35,22366.0,,64114,Noelle Maritz,41.38091468297915,33.317096212005026,27.754646457845578,27.754646457845578,1,1,1,0,0,72.62758100456954,4,7,home,1.651225482111877
1168361,8128,13,F. Maanum,N. Maritz,134941,RB,22366.0,62,pass,['lateral_pass' 'short_or_medium_pass'],78,70,True,Arsenal,Arsenal,Arsenal,['attack'],1.0,8137.0,-31.25,24.9,True,-32.05,23.35,-38.08,27.2,64114.0,-30.25,17.52,64025.0,-30.25,17.52,68716.0,,64114,Noelle Maritz,31.039088259805574,30.78597732734824,28.319832273514614,28.319832273514614,0,1,1,0,0,179.1934676214543,4,8,home,0.6512254821118769
